_id,Country,State,City,Name,Operator,Status,Address,Power,Size,Established,Latitude,Longitude,Geocode_Level
1187,USA,Georgia,Atlanta,Cogent Data Center - Atlanta 1,"Cogent Communications, Inc.",,"55 Marietta St NW, Ste 950, Atlanta, Georgia 30303",0.5 MW,"7,826 sq.f.",,33.755474368133,-84.391094043077,address
1188,USA,Georgia,Atlanta,Equinix AT1,Equinix,,"180 Peachtree Street NW, 2nd, 3rd and 6th Floors, Atlanta, Georgia 30303",,"57,802 sq.f.",,33.758484691742,-84.387672696487,address
1189,USA,Georgia,Atlanta,H5 Data Centers Atlanta,H5 Data Centers,,"345 Courtland St NE, Atlanta, Georgia 30308",,"110,000 sq.f.",,33.76460385788,-84.384043876831,address
1190,USA,Georgia,Atlanta,QTS Atlanta-Fayetteville DC5,QTS Data Centers,Under Construction,"1435 Hwy 54 W, Fayetteville, Georgia 30214",,350000 sq.f.,,33.445341641996,-84.525447103963,address
1191,USA,Georgia,Atlanta,Microsoft Douglasville - Building 4,Microsoft,Planned,"1601 N River Rd, Lithia Springs, Georgia 30122",,"245,000 sq.f.",,33.726178817833,-84.617718065612,address
1192,USA,Georgia,Atlanta,Bolingbroke Technology Campus - Bldg 5,"Bolingbroke Technology Center, LLC",Planned,"US Highway 41 & I-475, Macon, Georgia 31210",100 MW,,,33.295740,-83.680300,address
1193,USA,Georgia,Atlanta,DataBank ATL4 - South Fulton,DataBank,Under Construction,"200 Selig Dr SW, South Fulton, Georgia 30336",40 MW,156780 sq.f.,,33.757169301894,-84.540706625542,address
1194,USA,Georgia,Atlanta,Henderson Farms Campus DC1,Southeast Property Holdings LLC,Planned,"McDonough Hampton Rd, Hampton, Georgia 30228",,195000 sq.f.,,33.349058,-84.296067,address
1195,USA,Georgia,Atlanta,Southern Telecom Atlanta,Southern Telecom,,"270 Peachtree St, Atlanta, Georgia 30303",,,,33.76054732397,-84.38763638346,address
1196,USA,Georgia,Atlanta,QTS Atlanta-Fayetteville DC13,QTS Data Centers,Under Construction,"1435 Hwy 54 W, Fayetteville, Georgia 30214",,350000 sq.f.,,33.445341641996,-84.525447103963,address
1197,USA,Georgia,Atlanta,Bolingbroke Technology Campus - Bldg 6,"Bolingbroke Technology Center, LLC",Planned,"US Highway 41 & I-475, Macon, Georgia 31210",100 MW,,,33.295740,-83.680300,address
1198,USA,Georgia,Atlanta,Atlanta Data Center,"Tulix Systems, Inc.",,"55 Marietta St NW, Atlanta, Georgia 30303",,"8,760 sq.f.",1995,33.755474368133,-84.391094043077,address
1199,USA,Georgia,Atlanta,Switch Atlanta North - The KEEP 2.0,Switch,Under Construction,"151 Etowah Ridge Trail SE, Cartersville, Georgia 30120",,,,34.101796017746,-84.791070188799,address
1200,USA,Georgia,Atlanta,Project Sassy,Atlas Development LLC,Planned,"Plainville Road NE & Hwy 53, Rome, Georgia 30165",504 MW,,,34.368924,-85.047831,address
1201,USA,Georgia,Atlanta,Project Springbank DC6,Atlas Development LLC,Planned,"Barnsley Gardens Rd, Adairsville, Georgia 30103",,,,34.297309,-84.960569,address
1202,USA,Georgia,Atlanta,GrindCap Marietta DC-1,Grind Capital Group,Planned,"1751 Bells Ferry Rd, Marietta, Georgia 30066",48 MW,213600 sq.f.,,33.994077,-84.553656,address
1203,USA,Georgia,Atlanta,Verizon Atlanta,Verizon Communications Inc.,,"4000 Highland Parkway SE, Smyrna, Georgia 30082",,,,33.828115661189,-84.503798912374,address
1204,USA,Georgia,Atlanta,QTS Atlanta-Fayetteville DC9,QTS Data Centers,Under Construction,"1435 Hwy 54 W, Fayetteville, Georgia 30214",,350000 sq.f.,,33.445341641996,-84.525447103963,address
1205,USA,Georgia,Atlanta,Data Canopy - Atlanta,Data Canopy,,"2480 Rock House Rd, Lithia Springs, Georgia 30122",8.5 MW,19500 sq.f.,,33.741343349002,-84.597431167529,address
1206,USA,Georgia,Atlanta,Hivelocity - Atlanta 2,Hivelocity,,"250 Williams Street NW, Atlanta, Georgia 30303",,"5,000 sq.f.",,33.761638359529,-84.390621128699,address
1207,USA,Georgia,Atlanta,Flexential Atlanta - Alpharetta Data Center,Flexential,,"12655 Edison Drive, Alpharetta, Georgia 30005",6 MW,,2014,34.086744115405,-84.253703345623,address
1208,USA,Georgia,Atlanta,Ardent Georgia,Ardent Data Centers,Planned,"70 miles northeast of Atlanta, Maysville, Georgia 30558",120 MW,,,34.252841,-83.561631,address
1209,USA,Georgia,Atlanta,Henderson Farms Campus,Southeast Property Holdings LLC,Planned,"McDonough Hampton Rd, Hampton, Georgia 30228",,,,33.349058,-84.296067,address
1210,USA,Georgia,Atlanta,QTS Atlanta-Fayetteville DC16,QTS Data Centers,Planned,"Veterans Pkwy, Fayetteville, Georgia 30214",,,,33.479418,-84.508781,address
1211,USA,Georgia,Atlanta,Lumen Atlanta 6,Lumen,,"874 Dekalb Avenue, Atlanta, Georgia 30307",,,,33.75445505585,-84.359024686309,address
1212,USA,Georgia,Atlanta,T5 Data Centers - T5@Atlanta 1,T5 Data Centers,,"1456 Trae Ln, Building 1, Lithia Springs, Georgia 30122",20 MW,"162,500 sq.f.",2023,33.764940002208,-84.606343929999,address
1213,USA,Georgia,Atlanta,Microsoft Douglasville - Building 2,Microsoft,Under Construction,"1601 N River Rd, Lithia Springs, Georgia 30122",,"245,000 sq.f.",,33.726178817833,-84.617718065612,address
1214,USA,Georgia,Atlanta,Gregory Road Data Center,Unknown Company,Planned,"Gregory Road, Covington, Georgia 30014",,,,33.644147,-83.810437,address
1215,USA,Georgia,Atlanta,Vantage Westlake,Vantage Data Centers,Planned,"Plummer Rd SW & Riverside Dr SW, South Fulton, Georgia 30336",,,,33.70148358305,-84.582364743606,address
1216,USA,Georgia,Atlanta,Project Springbank DC4,Atlas Development LLC,Planned,"Barnsley Gardens Rd, Adairsville, Georgia 30103",,,,34.297309,-84.960569,address
1217,USA,Georgia,Atlanta,TA Realty ATL03,TA Realty,Planned,"7170 Red Oak Rd, Union City, Georgia 30291",,,,33.563086,-84.512790,address
1218,USA,Georgia,Atlanta,Cogent Data Center - Atlanta 2,"Cogent Communications, Inc.",,"1190 Allene Ave SW, Atlanta, Georgia 30310",6.8 MW,"36,172 sq.f.",,33.722191786666,-84.413379131344,address
1219,USA,Georgia,Atlanta,Meta Stanton Springs - Building 2,Meta,,"100 Move Fast Way, Social Circle, Georgia 30025",,,,33.601739,-83.704479,address
